cell_id	plate_id	well_id	plate_col	plate_row	sort_gate	sort_mode	sort_count	dna_library_id	dna_read_pairs	dna_unpaired_reads	dna_unmapped	dna_dups_pct	rna_library_id	ercc_frac	rna_counts	rna_features	source	timepoint
VZA01706.K05	VZA01706	K05	5	K	G1	Single Cell	1	VZA01706D_K05	76219	3398	5740	0.024173	VZA01706R.K05	0.00400438126420672	84567	5946	ETO 1uM	48h
VZA01706.K06	VZA01706	K06	6	K	G1	Single Cell	1	VZA01706D_K06	148624	9994	15864	0.039916	VZA01706R.K06	0.00616459696443673	89314	5570	ETO 1uM	48h
VZA01706.K07	VZA01706	K07	7	K	G1	Single Cell	1	VZA01706D_K07	182466	8995	14555	0.036218	VZA01706R.K07	0.004110282028582269	110243	5669	ETO 1uM	48h
VZA01706.K08	VZA01706	K08	8	K	G1	Single Cell	1	VZA01706D_K08	260292	11533	19291	0.030938999999999998	VZA01706R.K08	0.0032147415013973626	185110	6690	ETO 1uM	48h
VZA01706.K09	VZA01706	K09	9	K	G1	Single Cell	1	VZA01706D_K09	151956	7166	12178	0.029892999999999996	VZA01706R.K09	0.004302431844465471	123119	6152	ETO 1uM	48h
VZA01706.K10	VZA01706	K10	10	K	non-G1	Single Cell	1	VZA01706D_K10	309298	11868	18774	0.027639999999999998	VZA01706R.K10	0.0033262907928969286	228322	6609	ETO 1uM	48h
VZA01706.K11	VZA01706	K11	11	K	non-G1	Single Cell	1	VZA01706D_K11	121329	5547	8947	0.023082	VZA01706R.K11	0.0031431357512757153	105295	6448	ETO 1uM	48h
VZA01706.K12	VZA01706	K12	12	K	non-G1	Single Cell	1	VZA01706D_K12	168760	9837	15693	0.029623999999999998	VZA01706R.K12	0.003769807929747145	136361	6804	ETO 1uM	48h
VZA01706.L01	VZA01706	L01	1	L	G1	Single Cell	1	VZA01706D_L01	173681	14151	21323	0.056936	VZA01706R.L01	0.0032630564525673324	176862	6579	ETO 1uM	48h
VZA01706.L02	VZA01706	L02	2	L	G1	Single Cell	1	VZA01706D_L02	296889	22442	34330	0.050943	VZA01706R.L02	0.004136139803026664	132665	6246	ETO 1uM	48h
VZA01706.L03	VZA01706	L03	3	L	G1	Single Cell	1	VZA01706D_L03	97019	7670	11892	0.042046	VZA01706R.L03	0.004697703812934485	47247	4696	ETO 1uM	48h
VZA01706.L04	VZA01706	L04	4	L	G1	Single Cell	1	VZA01706D_L04	358632	16113	26307	0.041190000000000004	VZA01706R.L04	0.003930560104814936	112517	5964	ETO 1uM	48h
VZA01706.L05	VZA01706	L05	5	L	G1	Single Cell	1	VZA01706D_L05	85606	6400	9956	0.039671000000000005	VZA01706R.L05	0.004724155413190764	43189	4830	ETO 1uM	48h
VZA01706.L06	VZA01706	L06	6	L	G1	Single Cell	1	VZA01706D_L06	359645	23244	35318	0.04315600000000001	VZA01706R.L06	0.003771864378678604	120175	6230	ETO 1uM	48h
VZA01706.L07	VZA01706	L07	7	L	G1	Single Cell	1	VZA01706D_L07	223479	20081	30113	0.049476	VZA01706R.L07	0.004625568963447849	107810	5983	ETO 1uM	48h
VZA01706.L08	VZA01706	L08	8	L	G1	Single Cell	1	VZA01706D_L08	287859	20993	31733	0.053706000000000004	VZA01706R.L08	0.004185346584318275	317635	7293	ETO 1uM	48h
VZA01706.L09	VZA01706	L09	9	L	G1	Single Cell	1	VZA01706D_L09	119107	12255	18029	0.052993000000000005	VZA01706R.L09	0.0032857179103341536	78567	6013	ETO 1uM	48h
VZA01706.L10	VZA01706	L10	10	L	non-G1	Single Cell	1	VZA01706D_L10	421155	30015	44785	0.043585	VZA01706R.L10	0.0022249356694474948	243509	7772	ETO 1uM	48h
VZA01706.L11	VZA01706	L11	11	L	non-G1	Single Cell	1	VZA01706D_L11	141076	11065	16605	0.042105000000000004	VZA01706R.L11	0.0042876889620623165	113094	6284	ETO 1uM	48h
VZA01706.L12	VZA01706	L12	12	L	non-G1	Single Cell	1	VZA01706D_L12	232565	17295	26429	0.039919	VZA01706R.L12	0.002859872999952561	147137	7053	ETO 1uM	48h
VZA01706.M01	VZA01706	M01	1	M	G1	Single Cell	1	VZA01706D_M01	186290	8497	14185	0.027086	VZA01706R.M01	0.004598143633175071	46543	4732	ETO 1uM	48h
VZA01706.M02	VZA01706	M02	2	M	G1	Single Cell	1	VZA01706D_M02	127651	5000	9018	0.025155000000000004	VZA01706R.M02	0.009867116951765656	67433	4696	ETO 1uM	48h
VZA01706.M03	VZA01706	M03	3	M	G1	Single Cell	1	VZA01706D_M03	65090	2469	4407	0.020098	VZA01706R.M03	0.005317762369011001	57237	4878	ETO 1uM	48h
VZA01706.M04	VZA01706	M04	4	M	G1	Single Cell	1	VZA01706D_M04	60970	2180	3342	0.012319	VZA01706R.M04	0.004779075585307361	57684	4986	ETO 1uM	48h
VZA01706.M05	VZA01706	M05	5	M	G1	Single Cell	1	VZA01706D_M05	60317	3117	5169	0.025131	VZA01706R.M05	0.0037001108647450112	71893	5421	ETO 1uM	48h
VZA01706.M06	VZA01706	M06	6	M	G1	Single Cell	1	VZA01706D_M06	152570	9906	15696	0.03698499999999999	VZA01706R.M06	0.0037772478845301653	141630	6481	ETO 1uM	48h
VZA01706.M07	VZA01706	M07	7	M	G1	Single Cell	1	VZA01706D_M07	49108	2351	3417	0.011266	VZA01706R.M07	0.0030670830917693703	53307	4995	ETO 1uM	48h
VZA01706.M08	VZA01706	M08	8	M	G1	Single Cell	1	VZA01706D_M08	170213	8397	14231	0.030895	VZA01706R.M08	0.004843082739446288	144247	6205	ETO 1uM	48h
VZA01706.M09	VZA01706	M09	9	M	G1	Single Cell	1	VZA01706D_M09	43553	1710	2548	0.010302	VZA01706R.M09	0.005133206714234382	38762	4447	ETO 1uM	48h
VZA01706.M10	VZA01706	M10	10	M	non-G1	Single Cell	1	VZA01706D_M10	389147	15193	24313	0.029403	VZA01706R.M10	0.0023444672758273946	365110	7959	ETO 1uM	48h
VZA01706.M11	VZA01706	M11	11	M	non-G1	Single Cell	1	VZA01706D_M11	103741	4349	7285	0.020497	VZA01706R.M11	0.002842830843002098	116453	6438	ETO 1uM	48h
VZA01706.M12	VZA01706	M12	12	M	non-G1	Single Cell	1	VZA01706D_M12	146574	7212	11956	0.023425	VZA01706R.M12	0.0019831120694404005	126821	6869	ETO 1uM	48h
VZA01706.N01	VZA01706	N01	1	N	G1	Single Cell	1	VZA01706D_N01	306107	18824	29870	0.045382	VZA01706R.N01	0.004608093837547237	114053	5921	ETO 1uM	48h
VZA01706.N02	VZA01706	N02	2	N	G1	Single Cell	1	VZA01706D_N02	183170	15802	24466	0.049330000000000006	VZA01706R.N02	0.004619392692164547	90932	5649	ETO 1uM	48h
VZA01706.N03	VZA01706	N03	3	N	G1	Single Cell	1	VZA01706D_N03	76577	7522	11306	0.049099000000000004	VZA01706R.N03	0.006408551826836143	37365	4317	ETO 1uM	48h
VZA01706.N04	VZA01706	N04	4	N	G1	Single Cell	1	VZA01706D_N04	190181	8465	14159	0.040522	VZA01706R.N04	0.004908109287233463	54741	4709	ETO 1uM	48h
VZA01706.N05	VZA01706	N05	5	N	G1	Single Cell	1	VZA01706D_N05	69062	5553	8643	0.040549	VZA01706R.N05	0.005429964539007092	35900	4594	ETO 1uM	48h
VZA01706.N06	VZA01706	N06	6	N	G1	Single Cell	1	VZA01706D_N06	179351	17565	25877	0.056726	VZA01706R.N06	0.004014579715626773	115859	6540	ETO 1uM	48h
VZA01706.N07	VZA01706	N07	7	N	G1	Single Cell	1	VZA01706D_N07	262102	21419	32265	0.055947	VZA01706R.N07	0.004211350479263547	83941	5827	ETO 1uM	48h
VZA01706.N08	VZA01706	N08	8	N	G1	Single Cell	1	VZA01706D_N08	217375	17508	26972	0.05135100000000001	VZA01706R.N08	0.004555242670200431	60095	5218	ETO 1uM	48h
VZA01706.N09	VZA01706	N09	9	N	G1	Single Cell	1	VZA01706D_N09	242097	18735	28031	0.051978	VZA01706R.N09	0.004162964661373994	138983	6119	ETO 1uM	48h
VZA01706.N10	VZA01706	N10	10	N	non-G1	Single Cell	1	VZA01706D_N10	442493	26920	41252	0.043667000000000004	VZA01706R.N10	0.003154507256638669	235109	7361	ETO 1uM	48h
VZA01706.N11	VZA01706	N11	11	N	non-G1	Single Cell	1	VZA01706D_N11	163832	12179	18147	0.039483	VZA01706R.N11	0.0024046001045478307	104962	6557	ETO 1uM	48h
VZA01706.N12	VZA01706	N12	12	N	non-G1	Single Cell	1	VZA01706D_N12	229538	17339	26483	0.040521	VZA01706R.N12	0.0030846773020131884	171287	7081	ETO 1uM	48h
VZA01706.O01	VZA01706	O01	1	O	G1	Single Cell	1	VZA01706D_O01	274978	16557	27281	0.043928	VZA01706R.O01	0.004658205756669704	77564	5289	ETO 1uM	48h
VZA01706.O02	VZA01706	O02	2	O	G1	Single Cell	1	VZA01706D_O02	304540	17277	28057	0.045222	VZA01706R.O02	0.005349261838567903	108404	6016	ETO 1uM	48h
VZA01706.O03	VZA01706	O03	3	O	G1	Single Cell	1	VZA01706D_O03	125524	7156	11644	0.031765999999999996	VZA01706R.O03	0.0035483749197840774	52794	5214	ETO 1uM	48h
VZA01706.O04	VZA01706	O04	4	O	G1	Single Cell	1	VZA01706D_O04	281969	14491	23707	0.041582	VZA01706R.O04	0.0029275853161505124	173695	6412	ETO 1uM	48h
VZA01706.O05	VZA01706	O05	5	O	G1	Single Cell	1	VZA01706D_O05	5510	1670	3088	0.13301800000000003	VZA01706R.O05	0.7965367965367965	47	30	ETO 1uM	48h
VZA01706.O06	VZA01706	O06	6	O	G1	Single Cell	1	VZA01706D_O06	193190	12394	20140	0.038363	VZA01706R.O06	0.004360778348228434	78541	5733	ETO 1uM	48h
VZA01706.O07	VZA01706	O07	7	O	G1	Single Cell	1	VZA01706D_O07	321511	22400	34776	0.041598	VZA01706R.O07	0.0039504859294724965	202211	7022	ETO 1uM	48h
VZA01706.O08	VZA01706	O08	8	O	G1	Single Cell	1	VZA01706D_O08	293366	18487	29239	0.042314000000000004	VZA01706R.O08	0.004285448108813117	112224	5900	ETO 1uM	48h
VZA01706.O09	VZA01706	O09	9	O	G1	Single Cell	1	VZA01706D_O09	258312	15957	25333	0.04361800000000001	VZA01706R.O09	0.005045236828100054	93476	5613	ETO 1uM	48h
VZA01706.O10	VZA01706	O10	10	O	non-G1	Single Cell	1	VZA01706D_O10	471405	28098	42882	0.046298	VZA01706R.O10	0.004461256115048478	168703	6376	ETO 1uM	48h
VZA01706.O11	VZA01706	O11	11	O	non-G1	Single Cell	1	VZA01706D_O11	171156	10152	16232	0.034406	VZA01706R.O11	0.003831036369968655	60066	5205	ETO 1uM	48h
VZA01706.O12	VZA01706	O12	12	O	non-G1	Single Cell	1	VZA01706D_O12	210454	14129	22179	0.036323	VZA01706R.O12	0.0026584179942285647	100919	6466	ETO 1uM	48h
VZA01706.P01	VZA01706	P01	1	P	G1	Single Cell	1	VZA01706D_P01	169946	10888	17038	0.039367	VZA01706R.P01	0.0027397260273972603	79352	5680	ETO 1uM	48h
VZA01706.P02	VZA01706	P02	2	P	G1	Single Cell	1	VZA01706D_P02	140207	11417	17265	0.04476599999999999	VZA01706R.P02	0.005423785971223022	35391	4354	ETO 1uM	48h
VZA01706.P03	VZA01706	P03	3	P	G1	Single Cell	1	VZA01706D_P03	58646	4444	7196	0.03584	VZA01706R.P03	0.005071890558838584	21382	3656	ETO 1uM	48h
VZA01706.P04	VZA01706	P04	4	P	G1	Single Cell	1	VZA01706D_P04	200036	12010	18324	0.04215700000000001	VZA01706R.P04	0.0037071362372567192	61275	5253	ETO 1uM	48h
VZA01706.P05	VZA01706	P05	5	P	G1	Single Cell	1	VZA01706D_P05	42959	3877	5831	0.043466	VZA01706R.P05	0.004436892287359577	52730	5220	ETO 1uM	48h
VZA01706.P06	VZA01706	P06	6	P	G1	Single Cell	1	VZA01706D_P06	105885	10172	14938	0.04895	VZA01706R.P06	0.0037139645065446076	49627	5068	ETO 1uM	48h
VZA01706.P07	VZA01706	P07	7	P	G1	Single Cell	1	VZA01706D_P07	127191	10345	16023	0.043048	VZA01706R.P07	0.004700522481152713	55053	5065	ETO 1uM	48h
VZA01706.P08	VZA01706	P08	8	P	G1	Single Cell	1	VZA01706D_P08	122741	10352	15586	0.04551	VZA01706R.P08	0.0031600135127526604	141639	6550	ETO 1uM	48h
VZA01706.P09	VZA01706	P09	9	P	G1	Single Cell	1	VZA01706D_P09	88103	8299	12967	0.048167	VZA01706R.P09	0.007107412945025895	45821	4804	ETO 1uM	48h
VZA01706.P10	VZA01706	P10	10	P	non-G1	Single Cell	1	VZA01706D_P10	234161	18011	26103	0.044066999999999995	VZA01706R.P10	0.0036729589475446318	101180	6115	ETO 1uM	48h
VZA01706.P11	VZA01706	P11	11	P	non-G1	Single Cell	1	VZA01706D_P11	94601	6988	10656	0.037259999999999995	VZA01706R.P11	0.0032342150994400464	41298	4931	ETO 1uM	48h
VZA01706.P12	VZA01706	P12	12	P	non-G1	Single Cell	1	VZA01706D_P12	106263	8680	12930	0.037232	VZA01706R.P12	0.0032121998702141466	61442	5610	ETO 1uM	48h
VZA01706.A13	VZA01706	A13	13	A	G1	Single Cell	1	VZA01706D_A13	173350	15573	23781	0.050026	VZA01706R.A13	0.003817421322763886	272700	6872	ETO 3uM	48h
VZA01706.A14	VZA01706	A14	14	A	G1	Single Cell	1	VZA01706D_A14	330761	21184	32310	0.051728	VZA01706R.A14	0.002708586961422765	619306	7427	ETO 3uM	48h
VZA01706.A15	VZA01706	A15	15	A	G1	Single Cell	1	VZA01706D_A15	265601	19800	29462	0.05119800000000001	VZA01706R.A15	0.004045435870620752	426651	7105	ETO 3uM	48h
VZA01706.A16	VZA01706	A16	16	A	G1	Single Cell	1	VZA01706D_A16	354221	21986	33562	0.055047	VZA01706R.A16	0.004591599161448643	506636	6970	ETO 3uM	48h
VZA01706.A17	VZA01706	A17	17	A	G1	Single Cell	1	VZA01706D_A17	343606	21410	32918	0.052489	VZA01706R.A17	0.0030091730044373055	671580	7301	ETO 3uM	48h
VZA01706.A18	VZA01706	A18	18	A	G1	Single Cell	1	VZA01706D_A18	18577	6725	11035	0.16424700000000003	VZA01706R.A18	0.02243790944355916	60733	2813	ETO 3uM	48h
VZA01706.A19	VZA01706	A19	19	A	G1	Single Cell	1	VZA01706D_A19	200308	16929	26251	0.046828	VZA01706R.A19	0.003787654846503415	252758	6546	ETO 3uM	48h
VZA01706.A20	VZA01706	A20	20	A	G1	Single Cell	1	VZA01706D_A20	214428	17514	26200	0.052575000000000004	VZA01706R.A20	0.0032085250947313407	205974	6960	ETO 3uM	48h
VZA01706.A21	VZA01706	A21	21	A	G1	Single Cell	1	VZA01706D_A21	218019	17874	27008	0.05337800000000001	VZA01706R.A21	0.0033756795398588277	243275	6947	ETO 3uM	48h
VZA01706.A22	VZA01706	A22	22	A	non-G1	Single Cell	1	VZA01706D_A22	396063	29145	43211	0.046796	VZA01706R.A22	0.002617218734155907	497697	7860	ETO 3uM	48h
VZA01706.A23	VZA01706	A23	23	A	non-G1	Single Cell	1	VZA01706D_A23	428128	31791	46877	0.047621000000000004	VZA01706R.A23	0.0025257271890984185	801304	8804	ETO 3uM	48h
VZA01706.A24	VZA01706	A24	24	A	non-G1	Single Cell	1	VZA01706D_A24	252518	20385	29835	0.042014	VZA01706R.A24	0.001979048630316093	503789	8693	ETO 3uM	48h
VZA01706.B13	VZA01706	B13	13	B	G1	Single Cell	1	VZA01706D_B13	210980	17844	26688	0.051578000000000006	VZA01706R.B13	0.004438334767273154	313585	6481	ETO 3uM	48h
VZA01706.B14	VZA01706	B14	14	B	G1	Single Cell	1	VZA01706D_B14	271776	20866	31480	0.050668000000000005	VZA01706R.B14	0.004411756764783705	184370	6508	ETO 3uM	48h
VZA01706.B15	VZA01706	B15	15	B	G1	Single Cell	1	VZA01706D_B15	290012	24312	34808	0.05861000000000001	VZA01706R.B15	0.0050112699805571325	462622	7133	ETO 3uM	48h
VZA01706.B16	VZA01706	B16	16	B	G1	Single Cell	1	VZA01706D_B16	227918	21128	30736	0.060593999999999995	VZA01706R.B16	0.0036714295769690996	353871	7654	ETO 3uM	48h
VZA01706.B17	VZA01706	B17	17	B	G1	Single Cell	1	VZA01706D_B17	289972	22535	33943	0.059793000000000006	VZA01706R.B17	0.003002857964818264	474783	7601	ETO 3uM	48h
VZA01706.B18	VZA01706	B18	18	B	G1	Single Cell	1	VZA01706D_B18	225420	24339	34833	0.067787	VZA01706R.B18	0.0025483261207489534	368321	7820	ETO 3uM	48h
VZA01706.B19	VZA01706	B19	19	B	G1	Single Cell	1	VZA01706D_B19	162652	15775	24103	0.050968	VZA01706R.B19	0.0028714471139837357	188213	6630	ETO 3uM	48h
VZA01706.B20	VZA01706	B20	20	B	G1	Single Cell	1	VZA01706D_B20	196371	19925	28635	0.061107	VZA01706R.B20	0.0027312788073978363	413691	7773	ETO 3uM	48h
VZA01706.B21	VZA01706	B21	21	B	G1	Single Cell	1	VZA01706D_B21	245061	19713	29461	0.055345	VZA01706R.B21	0	33	24	ETO 3uM	48h
VZA01706.B22	VZA01706	B22	22	B	non-G1	Single Cell	1	VZA01706D_B22	313344	28313	40755	0.055122000000000004	VZA01706R.B22	0.0028549873937442683	355551	7573	ETO 3uM	48h
VZA01706.B23	VZA01706	B23	23	B	non-G1	Single Cell	1	VZA01706D_B23	342833	30709	44117	0.05301300000000001	VZA01706R.B23	0.003155914882279617	314286	7147	ETO 3uM	48h
VZA01706.B24	VZA01706	B24	24	B	non-G1	Single Cell	1	VZA01706D_B24	203036	19670	28764	0.048201	VZA01706R.B24	0.002208237536599265	406213	7664	ETO 3uM	48h
VZA01706.C13	VZA01706	C13	13	C	G1	Single Cell	1	VZA01706D_C13	217873	17750	26522	0.053985	VZA01706R.C13	0.004228282449267611	355609	6579	ETO 3uM	48h
VZA01706.C14	VZA01706	C14	14	C	G1	Single Cell	1	VZA01706D_C14	283078	20248	30904	0.05468200000000001	VZA01706R.C14	0.004527801933136954	437297	7273	ETO 3uM	48h
VZA01706.C15	VZA01706	C15	15	C	G1	Single Cell	1	VZA01706D_C15	397310	24911	36947	0.056870000000000004	VZA01706R.C15	0.004133879072627523	414595	6726	ETO 3uM	48h
VZA01706.C16	VZA01706	C16	16	C	G1	Single Cell	1	VZA01706D_C16	257576	18822	28524	0.055084999999999995	VZA01706R.C16	0.005595243056393294	453372	6352	ETO 3uM	48h
VZA01706.C17	VZA01706	C17	17	C	G1	Single Cell	1	VZA01706D_C17	322823	20784	31642	0.05401900000000001	VZA01706R.C17	0.0050204921564504625	577309	6500	ETO 3uM	48h
VZA01706.C18	VZA01706	C18	18	C	G1	Single Cell	1	VZA01706D_C18	349817	23866	35576	0.056825	VZA01706R.C18	0.0030466264686421765	533388	8168	ETO 3uM	48h
VZA01706.C19	VZA01706	C19	19	C	G1	Single Cell	1	VZA01706D_C19	199177	15681	24769	0.045524999999999996	VZA01706R.C19	0.005461194956773755	201778	6421	ETO 3uM	48h
VZA01706.C20	VZA01706	C20	20	C	G1	Single Cell	1	VZA01706D_C20	267808	17924	26956	0.04933900000000001	VZA01706R.C20	0.0033098362112371532	403815	7009	ETO 3uM	48h
VZA01706.C21	VZA01706	C21	21	C	G1	Single Cell	1	VZA01706D_C21	281094	20481	30811	0.05451800000000001	VZA01706R.C21	0.0037372128536477234	303367	7134	ETO 3uM	48h
VZA01706.C22	VZA01706	C22	22	C	non-G1	Single Cell	1	VZA01706D_C22	573506	35297	52183	0.050389	VZA01706R.C22	0.0045427418116071585	395313	7204	ETO 3uM	48h
VZA01706.C23	VZA01706	C23	23	C	non-G1	Single Cell	1	VZA01706D_C23	494027	31729	47535	0.047383999999999996	VZA01706R.C23	0.0033717100766745096	546833	7300	ETO 3uM	48h
VZA01706.C24	VZA01706	C24	24	C	non-G1	Single Cell	1	VZA01706D_C24	284633	20981	31607	0.042076	VZA01706R.C24	0.00399894427871042	373599	7498	ETO 3uM	48h
VZA01706.D13	VZA01706	D13	13	D	G1	Single Cell	1	VZA01706D_D13	232393	20049	28913	0.057263	VZA01706R.D13	0.003248689997192851	340873	7537	ETO 3uM	48h
VZA01706.D14	VZA01706	D14	14	D	G1	Single Cell	1	VZA01706D_D14	282197	23045	34461	0.061565999999999996	VZA01706R.D14	0.0051618385902515215	252861	6261	ETO 3uM	48h
VZA01706.D15	VZA01706	D15	15	D	G1	Single Cell	1	VZA01706D_D15	296912	24739	35465	0.06111900000000001	VZA01706R.D15	0.0035077695584934997	362772	7194	ETO 3uM	48h
VZA01706.D16	VZA01706	D16	16	D	G1	Single Cell	1	VZA01706D_D16	343226	25617	37445	0.061858	VZA01706R.D16	0.0035956066181634314	319239	7603	ETO 3uM	48h
VZA01706.D17	VZA01706	D17	17	D	G1	Single Cell	1	VZA01706D_D17	417746	27855	41473	0.059523000000000006	VZA01706R.D17	0.0026423051044344504	487675	7129	ETO 3uM	48h
VZA01706.D18	VZA01706	D18	18	D	G1	Single Cell	1	VZA01706D_D18	405750	33394	48030	0.056979	VZA01706R.D18	0.004523403933488675	276411	6768	ETO 3uM	48h
VZA01706.D19	VZA01706	D19	19	D	G1	Single Cell	1	VZA01706D_D19	54194	8481	12179	0.077617	VZA01706R.D19	0.006495503113229302	77547	4715	ETO 3uM	48h
VZA01706.D20	VZA01706	D20	20	D	G1	Single Cell	1	VZA01706D_D20	266032	23243	33593	0.05536	VZA01706R.D20	0.005644843580607964	345788	6981	ETO 3uM	48h
VZA01706.D21	VZA01706	D21	21	D	G1	Single Cell	1	VZA01706D_D21	345136	26254	38194	0.05867200000000001	VZA01706R.D21	0.003362026694445031	424798	7132	ETO 3uM	48h
VZA01706.D22	VZA01706	D22	22	D	non-G1	Single Cell	1	VZA01706D_D22	556392	38385	55345	0.053625000000000006	VZA01706R.D22	0.003939550035187509	686450	7566	ETO 3uM	48h
VZA01706.D23	VZA01706	D23	23	D	non-G1	Single Cell	1	VZA01706D_D23	453454	37442	53862	0.05531300000000001	VZA01706R.D23	0.002492276796629965	803681	8492	ETO 3uM	48h
VZA01706.D24	VZA01706	D24	24	D	non-G1	Single Cell	1	VZA01706D_D24	253023	23048	32882	0.052034000000000004	VZA01706R.D24	0.003339943638451101	553842	7632	ETO 3uM	48h
VZA01706.E13	VZA01706	E13	13	E	G1	Single Cell	1	VZA01706D_E13	229203	16609	25139	0.04734	VZA01706R.E13	0.004890290200115823	201045	6029	ETO 3uM	48h
VZA01706.E14	VZA01706	E14	14	E	G1	Single Cell	1	VZA01706D_E14	165661	14864	22606	0.055531000000000004	VZA01706R.E14	0.006662246655064136	215747	6529	ETO 3uM	48h
VZA01706.E15	VZA01706	E15	15	E	G1	Single Cell	1	VZA01706D_E15	176545	17206	24832	0.058904	VZA01706R.E15	0.003716805811046649	211222	6492	ETO 3uM	48h
VZA01706.E16	VZA01706	E16	16	E	G1	Single Cell	1	VZA01706D_E16	260728	21193	30787	0.052951000000000005	VZA01706R.E16	0.002968009578576367	295615	7454	ETO 3uM	48h
VZA01706.E17	VZA01706	E17	17	E	G1	Single Cell	1	VZA01706D_E17	274839	18301	27839	0.050783999999999996	VZA01706R.E17	0.004653980582524272	320377	6840	ETO 3uM	48h
VZA01706.E18	VZA01706	E18	18	E	G1	Single Cell	1	VZA01706D_E18	313046	21893	32499	0.049677000000000006	VZA01706R.E18	0.003764426941255699	321014	6771	ETO 3uM	48h
VZA01706.E19	VZA01706	E19	19	E	G1	Single Cell	1	VZA01706D_E19	7200	3684	6260	0.19934700000000002	VZA01706R.E19	0.03098513269417813	13948	1042	ETO 3uM	48h
VZA01706.E20	VZA01706	E20	20	E	G1	Single Cell	1	VZA01706D_E20	219236	16539	25065	0.049979	VZA01706R.E20	0.0030676704980420882	181014	6817	ETO 3uM	48h
VZA01706.E21	VZA01706	E21	21	E	G1	Single Cell	1	VZA01706D_E21	218119	18177	27137	0.052256000000000004	VZA01706R.E21	0.003615640910664722	175542	6559	ETO 3uM	48h
VZA01706.E22	VZA01706	E22	22	E	non-G1	Single Cell	1	VZA01706D_E22	580189	34355	51159	0.04961700000000001	VZA01706R.E22	0.003276721068132111	378708	7408	ETO 3uM	48h
VZA01706.E23	VZA01706	E23	23	E	non-G1	Single Cell	1	VZA01706D_E23	73481	9528	14944	0.07752600000000003	VZA01706R.E23	0.0583703537085981	16745	359	ETO 3uM	48h
VZA01706.E24	VZA01706	E24	24	E	non-G1	Single Cell	1	VZA01706D_E24	219949	18405	26835	0.043526	VZA01706R.E24	0.002605118179359302	210190	7172	ETO 3uM	48h
VZA01706.F13	VZA01706	F13	13	F	G1	Single Cell	1	VZA01706D_F13	193603	10329	16613	0.038309	VZA01706R.F13	0.004843826051929306	296462	6585	ETO 3uM	48h
VZA01706.F14	VZA01706	F14	14	F	G1	Single Cell	1	VZA01706D_F14	243288	19639	29803	0.056041	VZA01706R.F14	0.0029644118556204743	196756	7450	ETO 3uM	48h
VZA01706.F15	VZA01706	F15	15	F	G1	Single Cell	1	VZA01706D_F15	255611	21959	32135	0.056322000000000004	VZA01706R.F15	0.004676752415410918	200267	6880	ETO 3uM	48h
VZA01706.F16	VZA01706	F16	16	F	G1	Single Cell	1	VZA01706D_F16	231675	18883	27951	0.056388	VZA01706R.F16	0.0028574430799372242	294176	7945	ETO 3uM	48h
VZA01706.F17	VZA01706	F17	17	F	G1	Single Cell	1	VZA01706D_F17	416766	16508	28812	0.038138000000000005	VZA01706R.F17	0.003599756761195421	224482	6492	ETO 3uM	48h
VZA01706.F18	VZA01706	F18	18	F	G1	Single Cell	1	VZA01706D_F18	300438	23106	34038	0.054965	VZA01706R.F18	0.004190529850722378	311062	6682	ETO 3uM	48h
VZA01706.F19	VZA01706	F19	19	F	G1	Single Cell	1	VZA01706D_F19	228742	18812	29236	0.044059	VZA01706R.F19	0.004097786676487522	191997	6477	ETO 3uM	48h
VZA01706.F20	VZA01706	F20	20	F	G1	Single Cell	1	VZA01706D_F20	147093	7971	12853	0.036292	VZA01706R.F20	0.00374233163779698	174902	6501	ETO 3uM	48h
VZA01706.F21	VZA01706	F21	21	F	G1	Single Cell	1	VZA01706D_F21	229356	19774	29268	0.057458	VZA01706R.F21	0.004160532548166165	155580	6226	ETO 3uM	48h
VZA01706.F22	VZA01706	F22	22	F	non-G1	Single Cell	1	VZA01706D_F22	433319	32696	47836	0.052884	VZA01706R.F22	0.002490675769644099	394490	7706	ETO 3uM	48h
VZA01706.F23	VZA01706	F23	23	F	non-G1	Single Cell	1	VZA01706D_F23	371739	30760	44994	0.05403100000000001	VZA01706R.F23	0.0032800272201429057	292936	7476	ETO 3uM	48h
VZA01706.F24	VZA01706	F24	24	F	non-G1	Single Cell	1	VZA01706D_F24	178256	16408	23788	0.049351000000000006	VZA01706R.F24	0.0028920000766092737	260310	7102	ETO 3uM	48h
VZA01706.G13	VZA01706	G13	13	G	G1	Single Cell	1	VZA01706D_G13	245500	18931	28069	0.05313900000000001	VZA01706R.G13	0.003920081174175984	517341	7099	ETO 3uM	48h
VZA01706.G14	VZA01706	G14	14	G	G1	Single Cell	1	VZA01706D_G14	282418	19338	29858	0.052325	VZA01706R.G14	0.0026677840631329003	428424	7206	ETO 3uM	48h
VZA01706.G15	VZA01706	G15	15	G	G1	Single Cell	1	VZA01706D_G15	334953	23131	33877	0.054485	VZA01706R.G15	0.005171343036402433	249893	6383	ETO 3uM	48h
VZA01706.G16	VZA01706	G16	16	G	G1	Single Cell	1	VZA01706D_G16	286893	18642	28686	0.051772000000000006	VZA01706R.G16	0.005131442586224716	356152	6526	ETO 3uM	48h
VZA01706.G17	VZA01706	G17	17	G	G1	Single Cell	1	VZA01706D_G17	331319	23726	34864	0.05274	VZA01706R.G17	0.002220383191588405	540146	7815	ETO 3uM	48h
